file,t_sec,P,y_Microwave_Consul_17_liters_CMS18BBHNA_127V_1200W_standby_4_5W__A0,y_LED_Lamp_Tashibra_TKl_06_127V_6W__B0,y_3_Speed_Fan_Mondial_V_45_127V_80W__K0,y_LED_monitor_AOC_m2470swd2_127V_26W_standby_0_5W__F0,y_Unknown_A1__A1,y_Universal_Charger_LVSUN_LS_PAB70_100V_240V_70W__J0,y_CRT_Monitor_Sony_CPD_17SF1_127V_216W_standby_10W__C0,y_Resistor_Ohmtec_200ohms_400W__L0,y_Hair_Dryer_GA_MA_Italy_Eleganza_2200_127V_1900W__V0,y_LED_Panel_Citiiaqua_DL_500_127V_13W__D0,y_Oil_Heater_Pelonis_NYLA_7_127V_1500W__Q0,y_Soldering_Smoke_Extractor_Toyo_TS_153_127V_23W__E0,y_Hair_Dryer_Super_4_0_SL_S04_127V_2000W__W0,y_Phone_Charger_Motorola_SA_390M_127V_50W__I0,y_Hair_Dryer_Parlux_330_BR_1_127V_2100W__Y0,y_Oil_Heater_Pelonis_NYLA_7_127V_1500W__R0,y_Soldering_Station_Weller_WLC100_127V_40W__H0,y_2_Speed_Impact_Drill_Bosch_47CV_127V_350W__O0,y_Phone_Charger_Asus_AD2037020_110V_240V_38W__G0,y_Hair_Dryer_Super_4_0_SL_S04_127V_2000W__X0,y_Incandescent_Lamp_Osram_Centra_A_CL_100_127V_100W__N0,y_Fan_Heater_Nilko_NK565_127V_1500W__T0,y_Microwave_Consul_CMS18BBHNA_127V_1200W__S0,y_2_Speed_Impact_Drill_Bosch_47CV_127V_350W__P0,y_AC_Adapter_Charger_Sony_PCG_61112L_127V_92W__M0,y_Hair_Dryer_GA_MA_Italy_Eleganza_2200_127V_1900W__U0,y_Hair_Dryer_Parlux_330_BR_1_127V_2100W__Z0,y_Unknown_B1__B1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5F0I0Q0K0E0\Waveform50049.mat,5,9012.488228,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5F0I0Q0K0E0\Waveform50049.mat,10,2211.73521,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5G0N0X0O0U0\Waveform50050.mat,0,532.9084221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5G0N0X0O0U0\Waveform50050.mat,5,1835.106746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5G0N0X0O0U0\Waveform50050.mat,10,1246.168362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5G0N0X0O0U0\Waveform50051.mat,0,530.5462747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5G0N0X0O0U0\Waveform50051.mat,5,1837.115166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5G0N0X0O0U0\Waveform50051.mat,10,1242.495465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5G0N0X0O0U0\Waveform50052.mat,0,532.1123224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5G0N0X0O0U0\Waveform50052.mat,5,1834.658365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5G0N0X0O0U0\Waveform50052.mat,10,1247.839891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5G0N0X0O0U0\Waveform50053.mat,0,531.1943305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5G0N0X0O0U0\Waveform50053.mat,5,1835.298375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5G0N0X0O0U0\Waveform50053.mat,10,1249.32133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5G0N0X0O0U0\Waveform50054.mat,0,530.9204771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5G0N0X0O0U0\Waveform50054.mat,5,1834.378754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5G0N0X0O0U0\Waveform50054.mat,10,1244.929201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5H0U0K0V0B1\Waveform50055.mat,0,1082.310945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5H0U0K0V0B1\Waveform50055.mat,5,4376.027366,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5H0U0K0V0B1\Waveform50055.mat,10,2148.499472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5H0U0K0V0B1\Waveform50056.mat,0,1077.489475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5H0U0K0V0B1\Waveform50056.mat,5,4373.038478,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5H0U0K0V0B1\Waveform50056.mat,10,2136.667001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5H0U0K0V0B1\Waveform50057.mat,0,1079.024652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5H0U0K0V0B1\Waveform50057.mat,5,4381.523885,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5H0U0K0V0B1\Waveform50057.mat,10,2142.120404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5H0U0K0V0B1\Waveform50058.mat,0,1078.728986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5H0U0K0V0B1\Waveform50058.mat,5,4379.450022,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5H0U0K0V0B1\Waveform50058.mat,10,2142.460946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5H0U0K0V0B1\Waveform50059.mat,0,1086.053029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5H0U0K0V0B1\Waveform50059.mat,5,4366.004525,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5H0U0K0V0B1\Waveform50059.mat,10,2144.127099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5J0M0Q0A0U0\Waveform50060.mat,0,4014.567824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5J0M0Q0A0U0\Waveform50060.mat,5,4987.707784,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5J0M0Q0A0U0\Waveform50060.mat,10,1192.745292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5J0M0Q0A0U0\Waveform50061.mat,0,4001.589869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5J0M0Q0A0U0\Waveform50061.mat,5,4971.285982,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5J0M0Q0A0U0\Waveform50061.mat,10,1192.62566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5J0M0Q0A0U0\Waveform50062.mat,0,4004.165397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5J0M0Q0A0U0\Waveform50062.mat,5,4984.089412,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5J0M0Q0A0U0\Waveform50062.mat,10,1199.131408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5J0M0Q0A0U0\Waveform50063.mat,0,4006.048026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5J0M0Q0A0U0\Waveform50063.mat,5,4996.632234,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5J0M0Q0A0U0\Waveform50063.mat,10,1191.394587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5J0M0Q0A0U0\Waveform50064.mat,0,4002.010942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5J0M0Q0A0U0\Waveform50064.mat,5,4980.648027,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5J0M0Q0A0U0\Waveform50064.mat,10,1190.381493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0M0T0U0C0\Waveform50065.mat,0,2421.686005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0M0T0U0C0\Waveform50065.mat,5,3781.493907,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0M0T0U0C0\Waveform50065.mat,10,931.6602765,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0M0T0U0C0\Waveform50066.mat,0,2406.716245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0M0T0U0C0\Waveform50066.mat,5,3785.712238,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0M0T0U0C0\Waveform50066.mat,10,936.7986814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0M0T0U0C0\Waveform50067.mat,0,2415.54871,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0M0T0U0C0\Waveform50067.mat,5,3774.362479,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0M0T0U0C0\Waveform50067.mat,10,934.3542294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0M0T0U0C0\Waveform50068.mat,0,2417.290746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0M0T0U0C0\Waveform50068.mat,5,3788.495415,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0M0T0U0C0\Waveform50068.mat,10,931.1759693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0M0T0U0C0\Waveform50069.mat,0,2416.569595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0M0T0U0C0\Waveform50069.mat,5,3789.803698,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0M0T0U0C0\Waveform50069.mat,10,931.7580911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0U0V0T0H0\Waveform50070.mat,0,2375.408159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0U0V0T0H0\Waveform50070.mat,5,3931.354685,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0U0V0T0H0\Waveform50070.mat,10,1051.849104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0U0V0T0H0\Waveform50071.mat,0,2373.636919,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0U0V0T0H0\Waveform50071.mat,5,3937.091692,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0U0V0T0H0\Waveform50071.mat,10,1045.198718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0U0V0T0H0\Waveform50072.mat,0,2367.831345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0U0V0T0H0\Waveform50072.mat,5,3925.009222,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0U0V0T0H0\Waveform50072.mat,10,1047.578674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0U0V0T0H0\Waveform50073.mat,0,2371.12584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0U0V0T0H0\Waveform50073.mat,5,3924.653863,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0U0V0T0H0\Waveform50073.mat,10,1050.350412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0U0V0T0H0\Waveform50074.mat,0,2372.175781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0U0V0T0H0\Waveform50074.mat,5,3928.125211,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5L0U0V0T0H0\Waveform50074.mat,10,1046.860708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5N0F0M0J0B0\Waveform50075.mat,0,1107.454676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5N0F0M0J0B0\Waveform50075.mat,5,4945.183162,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5N0F0M0J0B0\Waveform50075.mat,10,2902.384584,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5N0F0M0J0B0\Waveform50076.mat,0,1102.801708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5N0F0M0J0B0\Waveform50076.mat,5,4953.902398,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5N0F0M0J0B0\Waveform50076.mat,10,2904.219603,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5N0F0M0J0B0\Waveform50077.mat,0,1105.134061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5N0F0M0J0B0\Waveform50077.mat,5,4935.445621,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5N0F0M0J0B0\Waveform50077.mat,10,2899.51974,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5N0F0M0J0B0\Waveform50078.mat,0,1105.288234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5N0F0M0J0B0\Waveform50078.mat,5,4952.355261,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5N0F0M0J0B0\Waveform50078.mat,10,2900.118752,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5N0F0M0J0B0\Waveform50079.mat,0,1102.473633,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5N0F0M0J0B0\Waveform50079.mat,5,4961.099016,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5N0F0M0J0B0\Waveform50079.mat,10,2894.874222,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5O0C0A1D0Q0\Waveform50080.mat,0,701.3721613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5O0C0A1D0Q0\Waveform50080.mat,5,1404.493315,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5O0C0A1D0Q0\Waveform50080.mat,10,968.8658722,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5O0C0A1D0Q0\Waveform50081.mat,0,702.3268902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5O0C0A1D0Q0\Waveform50081.mat,5,1396.767547,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5O0C0A1D0Q0\Waveform50081.mat,10,972.0388394,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5O0C0A1D0Q0\Waveform50082.mat,0,701.9993036,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5O0C0A1D0Q0\Waveform50082.mat,5,1402.10565,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5O0C0A1D0Q0\Waveform50082.mat,10,965.8411908,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5O0C0A1D0Q0\Waveform50083.mat,0,700.8508151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5O0C0A1D0Q0\Waveform50083.mat,5,1396.112517,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5O0C0A1D0Q0\Waveform50083.mat,10,966.1943967,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5O0C0A1D0Q0\Waveform50084.mat,0,700.5560095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5O0C0A1D0Q0\Waveform50084.mat,5,1397.173532,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5O0C0A1D0Q0\Waveform50084.mat,10,966.2159128,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_10\5\5O0Z0E0D0P0\Waveform50085.mat,0,967.7518117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
